LOT_ID,Model,Machine,CZ_Concentration,Press1_Temp,Press1_Time,Press1_Pressure,Press2_Temp,Press2_Time,Press2_Pressure,Press3_Temp,Press3_Time,Press3_Pressure,Cure_Temp,Cure_Time,Anneal_Time,Anneal_Temp
LOT001004,MODEL_C,PRESS_02,9.992,100.714,30.58,5.173,98.39,58.484,10.568,99.866,30.492,6.67,150.447,58.711,94.82,198.426
LOT001005,MODEL_A,PRESS_02,9.99,99.082,29.564,4.954,101.701,59.933,9.681,99.577,29.173,7.132,153.572,61.95,77.476,198.042
LOT001006,MODEL_C,PRESS_01,10.13,99.733,29.996,5.278,100.981,63.131,9.993,100.615,30.233,7.072,151.083,62.995,89.948,199.677
LOT001007,MODEL_C,PRESS_01,10.259,99.765,30.193,5.371,99.355,61.691,9.895,101.942,29.01,7.312,150.17,62.083,90.124,199.877
LOT001008,MODEL_B,PRESS_03,10.061,99.462,28.951,4.815,100.032,59.993,10.197,100.797,28.763,7.722,149.722,64.511,81.663,197.92
LOT001009,MODEL_C,PRESS_01,10.329,98.29,29.194,4.999,99.443,60.805,9.972,98.28,30.616,7.192,149.921,60.262,82.961,199.837
LOT001010,MODEL_B,PRESS_01,10.15,99.322,31.185,4.41,100.299,59.797,9.925,100.863,31.174,6.77,149.059,58.758,99.982,197.535
LOT001011,MODEL_A,PRESS_02,9.961,101.389,28.448,5.195,100.061,62.154,10.485,101.04,28.816,7.248,148.144,60.515,85.16,198.892
LOT001012,MODEL_C,PRESS_03,10.138,99.619,30.441,5.408,100.229,60.868,10.033,102.199,30.953,6.653,148.501,61.608,87.177,197.763
LOT001013,MODEL_A,PRESS_02,10.284,99.897,29.629,4.914,98.972,62.558,10.041,99.752,29.987,7.74,149.763,59.474,84.669,199.772
LOT001014,MODEL_A,PRESS_02,10.333,100.141,29.039,5.044,99.518,57.289,10.138,100.139,27.787,6.591,151.339,59.913,92.755,198.888
LOT001015,MODEL_B,PRESS_02,10.198,102.218,31.972,4.927,101.146,58.388,10.225,100.45,28.565,7.146,150.544,60.428,91.862,202.204
LOT001016,MODEL_C,PRESS_01,10.004,100.009,29.045,4.872,99.466,60.549,10.227,99.236,30.608,7.001,150.282,60.987,102.923,200.463
LOT001017,MODEL_B,PRESS_01,9.964,101.094,28.87,5.077,97.357,60.987,10.517,99.145,28.376,6.862,153.534,60.27,86.423,197.767
LOT001018,MODEL_B,PRESS_01,10.096,99.402,29.813,4.739,99.849,64.801,9.571,100.399,29.381,6.841,152.805,60.422,93.491,201.473
LOT001019,MODEL_A,PRESS_03,10.279,99.741,29.231,4.922,102.411,56.385,10.108,98.457,29.919,7.454,148.479,61.272,77.421,199.625
LOT001020,MODEL_A,PRESS_03,10.072,100.013,30.006,4.698,100.849,59.934,9.966,98.683,30.448,7.189,151.174,61.537,80.545,201.214
LOT001021,MODEL_A,PRESS_01,10.076,99.226,30.155,5.196,99.416,59.844,9.9,100.816,30.185,6.949,148.021,59.01,98.877,197.798
LOT001022,MODEL_A,PRESS_01,10.009,99.796,30.235,5.08,99.949,60.476,10.253,100.498,31.569,7.577,150.446,56.327,97.367,200.956
LOT001023,MODEL_C,PRESS_01,9.945,100.888,29.876,4.856,100.68,63.467,10.432,101.25,29.184,6.96,147.712,57.924,92.959,203.371
LOT001024,MODEL_C,PRESS_03,9.973,99.2,29.298,5.012,98.244,61.753,9.803,100.463,30.099,7.245,148.988,60.922,97.51,200.928
LOT001025,MODEL_C,PRESS_02,10.023,100.0,30.643,4.926,99.144,56.792,10.562,100.01,30.453,6.553,151.04,58.538,82.829,198.966
LOT001026,MODEL_A,PRESS_03,10.286,100.709,29.888,5.381,100.398,63.068,9.523,101.289,30.712,6.571,149.243,60.531,101.018,201.871
LOT001027,MODEL_A,PRESS_02,9.96,99.176,29.504,4.853,101.594,63.012,10.197,99.577,31.051,7.237,148.202,59.886,83.101,198.815
LOT001028,MODEL_A,PRESS_03,10.009,101.095,31.48,5.212,99.561,60.526,9.703,99.667,29.566,7.103,148.854,60.134,92.161,200.76
LOT001029,MODEL_B,PRESS_02,9.856,100.073,29.879,4.765,101.567,56.764,9.786,99.935,30.651,7.716,148.427,60.983,108.479,203.7
LOT001030,MODEL_B,PRESS_01,10.119,99.835,31.092,5.271,99.246,59.697,10.02,100.45,29.074,6.765,150.687,62.38,84.12,198.992
LOT001031,MODEL_B,PRESS_03,10.228,97.992,31.227,5.346,96.614,60.937,9.867,99.933,29.922,7.225,152.005,59.967,98.99,200.81
LOT001032,MODEL_A,PRESS_03,10.271,99.626,31.288,5.362,100.744,61.993,9.046,98.515,30.501,6.918,149.672,57.916,96.443,203.299
LOT001033,MODEL_C,PRESS_03,10.034,100.372,30.691,5.49,100.54,56.459,10.204,99.733,30.975,7.283,151.716,60.622,86.442,201.597
LOT001034,MODEL_A,PRESS_03,10.096,101.745,29.999,5.097,100.736,58.462,10.26,99.968,30.57,7.256,149.045,61.426,103.934,201.146
LOT001035,MODEL_A,PRESS_01,9.974,100.568,29.936,5.413,100.697,62.196,9.946,100.115,30.091,6.991,149.831,55.493,83.922,196.683
LOT001036,MODEL_C,PRESS_01,10.088,101.126,29.756,5.541,100.192,63.004,9.92,99.551,29.921,6.753,152.973,58.555,89.756,198.353
LOT001037,MODEL_C,PRESS_02,10.052,98.791,27.833,4.626,99.741,60.861,9.876,100.506,30.549,6.887,149.704,60.058,94.277,201.402
LOT001038,MODEL_A,PRESS_01,10.01,99.873,30.719,4.799,99.779,62.297,9.43,98.389,32.189,6.629,151.783,59.039,89.363,199.441
LOT001039,MODEL_B,PRESS_02,10.023,101.221,30.244,4.501,99.54,60.911,9.394,100.416,30.855,7.122,148.8,60.269,110.723,199.134
LOT001040,MODEL_C,PRESS_01,10.075,99.112,30.826,5.354,99.6,61.926,10.268,101.793,30.382,6.064,149.966,58.752,81.613,201.919
LOT001041,MODEL_C,PRESS_02,9.951,100.965,29.883,4.497,98.189,60.29,10.355,99.393,28.631,6.806,148.57,61.874,100.786,201.06
LOT001042,MODEL_C,PRESS_02,9.96,100.733,30.665,4.407,98.786,60.96,10.199,100.058,29.156,7.301,150.111,60.103,74.918,198.588
LOT001043,MODEL_B,PRESS_02,10.285,100.275,28.622,4.634,99.837,57.556,10.126,99.753,29.676,7.293,150.399,56.4,70.726,201.227
LOT001044,MODEL_B,PRESS_03,10.452,99.671,28.831,4.421,97.759,61.444,10.261,99.77,30.91,6.463,151.261,61.463,90.353,198.354
LOT001045,MODEL_C,PRESS_02,9.799,99.014,27.524,5.091,97.992,57.495,10.239,98.972,29.063,7.194,149.035,61.59,94.914,197.305
LOT001046,MODEL_A,PRESS_02,9.79,101.775,29.866,4.638,99.666,61.442,9.738,101.992,30.642,6.62,149.721,59.925,99.934,200.481
LOT001047,MODEL_A,PRESS_01,9.84,100.632,29.227,4.437,99.872,59.122,10.074,100.386,30.12,6.874,151.981,56.321,100.722,197.884
LOT001048,MODEL_B,PRESS_02,9.983,100.341,29.097,4.986,99.687,60.74,9.901,99.329,30.355,7.255,147.985,61.804,91.333,197.856
LOT001049,MODEL_C,PRESS_01,10.149,99.587,30.335,5.006,97.62,58.094,9.906,99.215,29.784,6.675,145.875,57.956,93.322,198.245
LOT001050,MODEL_A,PRESS_01,10.099,100.038,29.574,4.377,101.552,58.993,10.38,100.062,29.403,7.476,148.911,59.277,91.62,200.216
LOT001051,MODEL_B,PRESS_02,10.029,100.165,28.567,4.762,98.564,60.736,10.525,97.832,29.026,7.086,151.017,58.852,100.173,201.249
LOT001052,MODEL_B,PRESS_01,10.088,100.4,32.545,4.975,99.182,61.509,9.218,101.053,30.612,7.154,150.138,57.121,81.764,199.449
LOT001053,MODEL_B,PRESS_02,9.885,100.734,29.963,4.881,98.738,62.188,9.915,99.486,29.923,7.359,148.406,60.012,85.568,197.928
LOT001054,MODEL_C,PRESS_01,9.959,99.218,28.917,4.89,101.299,57.7,9.898,100.389,28.923,7.297,150.119,60.405,95.708,198.057
LOT001055,MODEL_A,PRESS_03,9.997,98.533,29.33,5.393,100.421,56.998,10.387,100.436,30.223,7.268,149.389,60.227,97.019,197.343
LOT001056,MODEL_C,PRESS_03,9.736,100.084,29.827,5.716,99.527,58.049,9.517,100.965,33.423,6.781,147.391,59.581,98.972,201.126
LOT001057,MODEL_B,PRESS_01,9.806,98.253,29.825,4.896,99.456,57.869,9.003,100.493,29.799,6.63,149.433,58.51,89.53,198.426
LOT001058,MODEL_C,PRESS_02,9.813,99.676,31.302,4.559,100.18,63.134,10.274,100.743,31.654,6.906,151.241,62.938,86.679,200.306
LOT001059,MODEL_B,PRESS_02,10.127,99.491,29.921,4.922,98.753,62.68,10.321,101.019,27.415,7.158,149.537,60.371,94.692,196.917
LOT001060,MODEL_A,PRESS_02,10.041,100.492,31.855,5.065,100.381,58.007,9.405,99.67,29.73,6.571,147.478,58.129,82.688,202.044
LOT001061,MODEL_C,PRESS_02,10.102,101.983,29.568,4.982,99.451,63.421,9.959,102.151,30.955,7.194,152.876,60.881,101.108,199.905
LOT001062,MODEL_C,PRESS_03,9.693,98.055,30.426,5.204,100.52,62.561,10.51,100.353,30.016,7.125,148.345,60.729,86.647,197.31
LOT001063,MODEL_A,PRESS_02,9.753,102.274,31.022,5.737,100.486,56.741,9.641,99.972,29.357,6.939,150.621,61.231,88.155,198.916
LOT001064,MODEL_C,PRESS_01,10.111,99.767,31.195,4.429,99.406,57.94,10.034,99.159,29.974,7.021,151.392,59.936,95.009,200.228
LOT001065,MODEL_C,PRESS_02,9.537,100.348,31.312,4.831,97.947,56.681,10.169,99.793,30.985,7.022,150.703,58.755,85.158,198.448
LOT001066,MODEL_B,PRESS_01,10.204,98.585,29.728,5.514,99.753,59.827,9.524,100.402,32.143,7.147,149.613,57.261,82.338,200.529
LOT001067,MODEL_C,PRESS_02,9.696,100.997,29.995,4.826,98.551,60.035,9.812,100.095,31.066,7.249,146.973,58.939,97.685,202.053
LOT001068,MODEL_B,PRESS_01,10.141,100.041,27.521,5.263,100.079,60.031,9.436,101.827,29.495,7.957,151.954,56.687,83.046,201.446
LOT001069,MODEL_B,PRESS_01,9.852,99.939,29.804,5.21,99.743,55.947,9.945,99.61,29.767,7.056,148.056,60.602,91.732,199.88
LOT001070,MODEL_A,PRESS_03,10.175,98.063,31.091,5.412,99.412,57.146,9.736,100.679,29.775,6.785,151.62,56.788,90.143,202.302
LOT001071,MODEL_C,PRESS_01,10.535,100.074,30.897,5.638,98.704,60.52,10.069,98.874,29.133,6.365,151.851,59.289,77.337,200.246
LOT001072,MODEL_A,PRESS_03,9.621,100.846,29.914,5.111,101.187,61.244,10.212,102.183,29.845,6.531,147.964,61.458,83.022,199.709
LOT001073,MODEL_C,PRESS_03,10.116,99.764,31.699,4.418,99.546,55.96,10.463,98.806,29.726,6.748,147.939,59.516,92.364,199.753
LOT001074,MODEL_B,PRESS_02,9.699,101.174,29.616,4.767,102.353,57.438,10.777,102.074,28.799,7.23,149.345,59.882,98.22,200.065
LOT001075,MODEL_B,PRESS_03,10.071,101.133,29.284,5.729,100.035,62.045,10.069,99.864,30.838,6.868,151.533,60.887,84.919,200.643
LOT001076,MODEL_A,PRESS_01,9.966,99.359,29.532,4.529,100.352,57.551,9.894,97.765,30.421,7.136,149.004,61.027,84.094,198.427
LOT001077,MODEL_C,PRESS_01,10.022,101.595,28.878,5.166,100.039,59.971,9.875,101.352,29.359,6.756,150.156,62.076,94.209,201.806
LOT001078,MODEL_A,PRESS_01,9.848,100.045,30.622,4.162,100.342,57.361,9.678,100.082,30.148,7.152,149.163,61.127,95.346,202.079
LOT001079,MODEL_B,PRESS_02,10.13,100.05,30.288,4.55,101.093,61.663,10.149,99.547,29.035,7.291,151.309,60.716,96.227,204.036
LOT001080,MODEL_C,PRESS_02,9.759,100.099,30.61,5.296,101.104,55.966,9.835,100.642,29.448,6.866,148.942,56.077,91.472,197.057
LOT001081,MODEL_C,PRESS_03,10.207,100.069,29.586,5.012,98.233,59.391,10.173,100.664,30.688,7.145,148.799,60.483,86.463,199.975
LOT001082,MODEL_C,PRESS_02,9.932,97.37,29.942,4.875,100.855,61.881,9.689,100.415,30.471,6.853,148.279,63.317,95.225,198.583
LOT001083,MODEL_C,PRESS_01,9.766,99.814,27.822,4.729,100.497,61.22,9.845,101.135,29.487,6.589,148.228,61.295,89.441,201.0
LOT001084,MODEL_B,PRESS_03,10.266,98.636,30.376,4.334,100.036,59.072,10.144,100.253,30.311,7.185,151.773,61.939,94.473,201.959
LOT001085,MODEL_A,PRESS_03,9.989,101.626,30.099,5.231,101.713,58.603,9.958,100.65,29.926,7.138,149.404,58.651,86.541,199.989
LOT001086,MODEL_C,PRESS_03,10.318,101.586,28.899,4.906,101.753,59.534,9.36,99.478,29.003,7.198,148.415,59.862,88.6,199.415
LOT001087,MODEL_C,PRESS_02,10.204,100.852,29.895,4.493,100.905,57.421,9.995,100.766,29.833,7.319,147.215,61.129,93.569,199.126
LOT001088,MODEL_C,PRESS_02,9.867,99.762,29.742,5.01,99.456,59.8,9.733,99.483,30.432,6.917,149.549,60.886,76.286,199.613
LOT001089,MODEL_B,PRESS_02,9.986,98.992,31.764,5.194,98.808,59.834,10.394,98.875,30.306,6.942,148.632,61.58,98.925,200.563
LOT001090,MODEL_A,PRESS_03,10.02,99.342,28.939,4.933,100.754,59.164,10.324,99.794,28.307,6.905,148.316,57.731,89.664,200.552
LOT001091,MODEL_B,PRESS_01,10.254,101.943,30.331,5.039,101.36,62.001,9.239,99.724,30.166,7.115,148.71,58.414,71.212,202.432
LOT001092,MODEL_B,PRESS_03,10.073,99.308,28.909,5.013,97.971,57.859,10.267,100.928,30.025,6.954,150.203,57.412,91.127,199.674
LOT001093,MODEL_C,PRESS_01,10.029,97.644,29.442,4.764,101.086,56.591,10.13,98.547,28.102,7.042,148.065,60.517,87.111,201.467
LOT001094,MODEL_B,PRESS_02,9.967,101.03,30.277,5.018,99.745,58.949,9.505,101.094,29.192,6.76,149.49,59.625,83.051,198.471
LOT001095,MODEL_A,PRESS_01,9.992,101.501,29.789,5.245,98.191,60.248,10.293,99.377,30.492,6.657,151.476,59.611,103.052,197.845
LOT001096,MODEL_A,PRESS_02,10.217,101.659,29.994,5.345,100.469,59.787,9.573,97.535,31.385,6.697,149.078,58.639,95.58,201.638
LOT001097,MODEL_C,PRESS_03,10.001,101.038,30.333,5.264,100.909,59.698,10.382,98.793,28.359,7.139,148.227,58.313,88.947,200.655
LOT001098,MODEL_C,PRESS_03,9.934,101.202,29.506,4.775,99.649,57.747,9.785,99.692,30.979,6.986,151.759,60.004,90.363,199.1
LOT001099,MODEL_A,PRESS_03,9.906,100.053,30.884,5.212,98.943,58.035,9.494,100.444,28.12,6.835,149.853,62.215,91.781,198.447
LOT001100,MODEL_B,PRESS_01,9.908,97.924,29.695,5.155,101.712,59.023,10.707,99.867,31.398,7.221,149.709,63.135,79.144,199.19
LOT001101,MODEL_B,PRESS_01,9.766,100.028,29.902,4.763,99.331,58.866,9.485,98.79,29.761,7.486,150.868,63.142,107.525,200.347
LOT001102,MODEL_B,PRESS_03,9.875,100.622,30.361,4.845,101.159,62.196,9.731,99.221,29.285,6.835,149.856,59.063,90.297,200.247
LOT001103,MODEL_C,PRESS_02,10.25,99.865,30.227,5.227,98.487,60.528,9.797,98.807,30.355,6.639,150.116,57.634,102.056,197.575
LOT001104,MODEL_A,PRESS_01,9.966,99.819,30.644,5.459,100.416,58.935,9.848,100.259,29.038,7.315,147.382,61.767,84.346,197.87
LOT001105,MODEL_A,PRESS_03,10.117,99.036,30.317,4.396,100.388,62.19,10.233,99.909,30.516,7.005,148.601,62.549,93.912,200.217
LOT001106,MODEL_A,PRESS_02,9.587,98.998,30.469,5.547,100.873,60.893,10.019,100.614,29.876,6.939,153.104,60.835,82.11,200.965
LOT001107,MODEL_A,PRESS_01,10.095,101.838,29.675,5.388,101.493,57.285,10.335,98.23,26.19,7.339,148.266,59.954,70.789,198.677
LOT001108,MODEL_C,PRESS_03,9.973,101.874,28.931,5.066,99.186,53.517,10.124,99.466,29.189,6.912,150.114,58.746,96.029,197.625
LOT001109,MODEL_C,PRESS_02,9.92,99.997,28.572,4.92,100.521,57.348,9.442,102.029,30.191,7.132,152.903,61.211,91.3,200.048
LOT001110,MODEL_A,PRESS_02,10.03,100.282,28.329,5.13,98.633,61.19,10.183,100.641,31.066,7.053,151.145,61.151,86.465,196.32
LOT001111,MODEL_B,PRESS_03,9.917,99.019,31.763,4.786,98.622,61.783,10.078,99.704,30.331,8.082,150.484,60.566,67.499,199.349
LOT001112,MODEL_A,PRESS_02,9.646,100.643,27.787,4.941,99.422,56.68,9.792,99.013,31.051,6.955,148.664,57.787,86.863,200.989
LOT001113,MODEL_A,PRESS_02,10.154,101.76,31.194,4.508,100.409,61.317,10.691,101.108,29.106,7.312,148.961,58.013,91.824,199.589
LOT001114,MODEL_A,PRESS_02,10.041,98.471,29.179,4.419,101.677,61.241,10.203,101.533,30.728,6.916,149.485,59.812,82.818,197.387
LOT001115,MODEL_A,PRESS_01,9.948,100.464,31.186,5.777,101.859,62.79,10.314,98.851,30.744,7.15,150.562,62.084,90.879,202.51
LOT001116,MODEL_B,PRESS_01,9.839,100.539,27.797,5.021,99.645,61.901,10.326,98.946,28.369,6.935,152.121,61.819,85.769,200.009
LOT001117,MODEL_C,PRESS_03,9.755,100.528,29.765,5.068,100.306,62.704,9.86,100.279,31.1,7.265,150.196,59.202,81.989,200.347
LOT001118,MODEL_B,PRESS_01,10.037,101.643,31.454,4.99,100.943,60.977,10.211,100.372,30.327,6.968,149.049,56.346,89.051,201.463
LOT001119,MODEL_C,PRESS_02,10.269,102.036,30.713,4.724,100.765,60.91,10.105,100.483,29.719,7.168,149.839,62.671,75.534,199.697
LOT001120,MODEL_B,PRESS_01,10.034,99.767,29.663,4.898,99.831,59.325,9.814,101.843,29.701,6.748,150.868,62.482,93.343,199.541
LOT001121,MODEL_A,PRESS_01,9.77,100.673,28.057,5.03,100.076,61.641,9.593,99.029,28.962,6.734,150.561,60.248,90.656,202.045
LOT001122,MODEL_A,PRESS_02,10.038,100.084,28.678,4.934,99.89,57.335,10.008,100.04,30.631,6.373,149.585,59.14,94.033,198.636
LOT001123,MODEL_A,PRESS_03,9.991,99.368,31.389,4.749,99.792,59.723,10.196,100.721,30.302,7.122,148.133,59.386,97.524,201.524
LOT001124,MODEL_A,PRESS_02,10.144,100.271,29.652,5.16,99.659,61.08,10.005,100.71,30.583,6.784,151.795,61.862,88.315,198.116
LOT001125,MODEL_C,PRESS_01,10.101,100.671,29.928,5.063,99.88,62.816,9.939,99.352,30.079,7.732,149.564,61.074,72.081,198.786
LOT001126,MODEL_C,PRESS_01,9.502,100.217,30.284,5.131,99.594,59.044,10.009,99.392,30.206,6.843,150.409,59.144,88.288,200.485
LOT001127,MODEL_C,PRESS_01,10.091,99.119,28.697,5.235,98.865,61.933,9.904,99.541,29.704,7.415,148.872,64.403,82.366,202.381
LOT001128,MODEL_B,PRESS_03,9.833,99.536,30.407,4.943,100.863,59.606,10.516,101.703,31.077,7.381,148.83,56.94,99.551,200.246
LOT001129,MODEL_B,PRESS_01,9.763,99.544,29.58,4.944,100.516,61.974,10.09,99.022,30.606,6.918,150.829,58.797,87.528,197.666
LOT001130,MODEL_B,PRESS_02,9.969,99.158,30.294,5.494,101.877,58.397,9.838,99.676,30.173,6.754,147.889,58.842,95.609,201.185
LOT001131,MODEL_B,PRESS_01,10.068,100.314,29.422,4.685,100.37,61.452,9.397,100.775,29.865,6.955,148.061,60.212,99.74,198.676
LOT001132,MODEL_C,PRESS_02,9.727,100.418,28.427,4.375,99.583,59.809,9.934,98.911,28.232,7.378,152.515,62.265,85.015,201.055
LOT001133,MODEL_C,PRESS_03,10.117,100.98,29.573,5.185,99.374,57.63,9.808,100.258,28.015,7.762,151.377,61.657,90.503,200.479
LOT001134,MODEL_C,PRESS_02,10.127,99.142,30.641,4.79,100.047,59.693,9.795,98.1,29.632,6.588,150.695,60.253,90.262,197.498
LOT001135,MODEL_B,PRESS_02,10.008,99.423,30.394,4.641,100.553,62.643,10.314,100.193,31.269,7.005,148.212,57.346,104.708,200.6
LOT001136,MODEL_A,PRESS_01,9.855,101.555,30.031,5.295,99.755,57.962,10.027,100.052,29.295,6.798,150.368,61.91,98.441,197.942
LOT001137,MODEL_C,PRESS_01,9.837,99.836,30.898,4.952,98.53,57.031,9.439,100.164,29.334,6.879,149.877,57.73,82.905,202.254
LOT001138,MODEL_B,PRESS_03,10.171,100.03,29.796,4.579,99.261,60.797,10.206,99.131,29.028,7.569,149.263,59.196,85.929,197.379
LOT001139,MODEL_C,PRESS_01,9.748,99.825,30.056,5.645,100.018,56.644,9.473,100.228,28.71,6.743,149.851,59.849,86.907,199.734
LOT001140,MODEL_B,PRESS_02,10.177,101.133,29.52,4.463,100.74,63.127,10.231,99.961,29.086,6.464,147.615,58.385,84.585,198.423
LOT001141,MODEL_C,PRESS_01,9.972,101.172,30.957,4.971,98.514,63.076,9.842,101.299,30.279,7.067,146.551,58.346,87.89,202.351
LOT001142,MODEL_B,PRESS_01,9.984,101.113,30.292,4.37,100.265,62.077,10.029,100.638,29.508,7.127,150.495,61.774,86.467,197.419
LOT001143,MODEL_C,PRESS_02,9.715,100.027,29.443,5.09,100.221,59.978,9.992,98.551,29.463,6.86,150.269,62.908,90.242,203.884
LOT001144,MODEL_C,PRESS_03,9.976,99.128,28.511,4.786,99.548,63.329,9.951,99.167,29.374,6.773,150.42,59.852,89.232,199.398
LOT001145,MODEL_A,PRESS_01,10.102,101.925,31.105,5.273,99.413,62.691,10.07,99.384,30.237,7.053,151.283,56.442,97.691,199.059
LOT001146,MODEL_B,PRESS_03,9.777,100.856,29.256,4.994,99.264,58.935,10.027,100.18,30.39,6.55,150.853,60.561,84.922,201.288
LOT001147,MODEL_B,PRESS_02,10.083,99.543,30.072,5.45,100.141,62.878,10.623,99.831,28.131,7.141,152.475,58.608,78.872,199.943
LOT001148,MODEL_C,PRESS_03,10.015,101.424,32.353,4.857,101.127,58.177,10.075,99.827,29.24,6.884,151.966,60.721,86.712,198.583
LOT001149,MODEL_C,PRESS_01,9.893,99.464,30.802,4.465,101.198,59.606,10.082,102.818,29.911,7.462,150.097,60.591,85.912,198.727
LOT001150,MODEL_C,PRESS_03,10.142,101.411,31.611,5.079,98.876,56.413,9.763,99.487,30.439,7.106,150.264,56.237,99.822,199.171
LOT001151,MODEL_B,PRESS_01,9.633,101.478,29.462,4.916,99.813,60.292,10.127,101.391,30.128,6.949,150.374,59.219,95.636,198.845
LOT001152,MODEL_B,PRESS_03,10.058,99.079,31.071,4.394,97.806,59.411,9.659,99.853,30.823,6.923,147.444,61.233,98.652,201.351
LOT001153,MODEL_B,PRESS_02,10.27,100.582,30.027,4.648,100.109,59.096,10.383,97.821,28.588,6.355,151.533,59.814,96.417,200.143
LOT001154,MODEL_C,PRESS_02,10.24,100.782,30.366,4.754,100.598,59.669,9.505,100.191,30.415,6.959,150.976,57.807,76.851,200.771
LOT001155,MODEL_A,PRESS_01,10.065,102.615,32.021,5.518,101.571,58.841,9.719,101.119,32.051,6.932,147.237,61.313,84.316,199.302
LOT001156,MODEL_B,PRESS_02,9.95,99.258,29.721,5.236,98.214,60.083,9.457,100.633,30.048,7.017,152.583,56.669,80.009,201.074
LOT001157,MODEL_A,PRESS_01,9.894,101.433,30.019,4.884,98.912,62.567,10.14,100.256,30.088,6.937,149.286,60.468,100.447,198.844
LOT001158,MODEL_C,PRESS_02,9.95,100.017,29.097,5.157,100.144,57.876,9.859,100.024,30.519,7.476,149.793,58.922,95.6,198.465
LOT001159,MODEL_B,PRESS_03,10.091,98.759,30.888,4.32,98.382,61.725,10.229,99.505,29.455,6.91,149.761,60.868,92.655,199.151
LOT001160,MODEL_B,PRESS_01,9.865,99.88,29.439,4.812,100.172,60.43,9.675,100.896,29.053,6.719,149.714,59.544,86.208,202.374
LOT001161,MODEL_B,PRESS_01,10.126,100.002,31.023,5.134,100.623,60.748,10.177,99.566,30.058,6.445,153.991,60.972,86.961,199.04
LOT001162,MODEL_B,PRESS_01,10.356,98.941,28.35,5.055,98.719,59.939,10.193,99.36,28.346,6.851,149.565,62.722,84.266,199.115
LOT001163,MODEL_C,PRESS_01,9.99,100.312,30.549,4.82,100.133,58.565,10.071,100.411,30.396,6.651,149.459,61.388,94.332,200.364
LOT001164,MODEL_B,PRESS_01,9.776,100.958,29.356,4.987,98.788,60.89,10.01,99.7,30.565,6.567,150.032,61.352,90.691,199.782
LOT001165,MODEL_B,PRESS_01,9.776,100.238,30.731,5.113,101.375,61.038,10.046,101.281,28.396,6.896,148.586,61.166,94.625,198.188
LOT001166,MODEL_A,PRESS_02,10.129,99.458,29.986,4.997,100.207,58.399,9.696,100.467,30.163,7.379,150.486,56.566,92.791,198.031
LOT001167,MODEL_A,PRESS_01,9.99,99.852,29.465,5.287,99.36,57.323,9.642,99.222,29.784,7.312,148.631,60.161,95.504,201.248
LOT001168,MODEL_B,PRESS_03,10.146,99.995,29.613,5.106,98.762,60.171,10.181,98.855,31.478,6.573,150.835,60.539,93.444,198.019
LOT001169,MODEL_C,PRESS_03,9.911,100.217,29.15,5.17,100.389,61.509,9.877,99.426,31.31,7.012,148.262,61.106,97.347,201.474
LOT001170,MODEL_C,PRESS_03,10.138,101.11,30.838,5.571,101.358,62.01,10.151,102.338,30.842,7.141,149.021,59.831,94.932,199.222
LOT001171,MODEL_B,PRESS_02,9.974,100.272,28.951,5.276,99.228,62.407,10.517,99.762,31.211,7.195,148.325,61.431,86.572,196.128
LOT001172,MODEL_B,PRESS_01,9.878,98.597,29.733,5.58,99.56,60.743,9.848,100.758,29.635,7.535,149.113,58.082,93.262,201.078
LOT001173,MODEL_B,PRESS_03,9.933,99.438,30.345,4.776,99.248,59.474,9.8,98.694,30.26,6.61,147.022,63.986,92.062,201.336
LOT001174,MODEL_A,PRESS_01,9.8,100.166,31.613,4.469,101.555,59.996,9.892,98.917,29.748,6.705,145.925,61.116,88.73,200.97
LOT001175,MODEL_A,PRESS_02,10.332,101.124,29.991,4.953,98.091,57.514,10.013,99.812,29.003,6.779,149.463,58.159,89.885,199.223
LOT001176,MODEL_B,PRESS_02,9.984,101.298,29.757,4.925,101.286,58.635,10.205,101.701,30.083,7.122,147.44,62.711,96.712,199.408
LOT001177,MODEL_A,PRESS_03,10.107,101.775,30.274,5.486,99.623,59.894,9.991,98.709,29.917,6.093,152.89,57.768,93.606,199.242
LOT001178,MODEL_A,PRESS_02,9.911,100.131,27.927,4.623,99.928,59.467,10.693,99.37,29.798,6.924,149.402,60.019,96.204,198.798
LOT001179,MODEL_A,PRESS_03,9.825,100.763,28.801,4.974,99.659,60.184,10.14,100.902,29.941,6.406,151.181,60.231,90.268,200.468
LOT001180,MODEL_A,PRESS_03,9.961,98.546,29.625,5.135,100.24,57.25,10.26,101.593,30.061,6.999,150.515,59.18,97.665,199.658
LOT001181,MODEL_B,PRESS_02,10.184,100.43,29.287,5.033,99.27,57.697,9.988,100.437,30.888,7.69,148.229,59.756,95.157,199.226
LOT001182,MODEL_C,PRESS_03,9.913,98.925,28.399,4.943,101.058,61.551,10.337,100.676,29.416,7.3,149.299,60.127,84.625,198.813
LOT001183,MODEL_C,PRESS_01,9.855,99.937,30.858,5.12,101.099,58.333,9.932,99.103,28.72,6.591,151.234,57.853,87.613,200.246
LOT001184,MODEL_B,PRESS_03,10.026,103.03,30.26,5.36,99.017,58.648,9.785,98.677,30.678,6.86,151.126,60.547,84.335,202.113
